County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	One Stop	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	09/10/2019	019	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	7	6	0	0	13	Y
MECKLENBURG	09/10/2019	019	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	6	3	0	0	9	Y
MECKLENBURG	09/10/2019	019	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	9	7	0	0	16	Y
MECKLENBURG	09/10/2019	019	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	4	0	0	6	Y
MECKLENBURG	09/10/2019	019	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	202	220	0	0	422	Y
MECKLENBURG	09/10/2019	019	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	118	147	0	0	265	Y
MECKLENBURG	09/10/2019	019	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	45	59	0	0	104	Y
MECKLENBURG	09/10/2019	019	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	117	148	0	0	265	Y
MECKLENBURG	09/10/2019	019	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	89	96	0	0	185	Y
MECKLENBURG	09/10/2019	019	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	71	97	0	0	168	Y
MECKLENBURG	09/10/2019	019	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	199	186	0	0	385	Y
MECKLENBURG	09/10/2019	019	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	39	58	0	0	97	Y
MECKLENBURG	09/10/2019	019	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
MECKLENBURG	09/10/2019	019	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	175	103	0	0	278	Y
MECKLENBURG	09/10/2019	019	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	285	280	0	0	565	Y
MECKLENBURG	09/10/2019	019	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	1	0	0	0	1	Y
MECKLENBURG	09/10/2019	020	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	15	5	0	0	20	Y
MECKLENBURG	09/10/2019	020	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	5	2	0	0	7	Y
MECKLENBURG	09/10/2019	020	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	2	1	0	0	3	Y
MECKLENBURG	09/10/2019	020	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	4	0	0	0	4	Y
MECKLENBURG	09/10/2019	020	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	260	68	0	0	328	Y
MECKLENBURG	09/10/2019	020	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	210	50	0	0	260	Y
MECKLENBURG	09/10/2019	020	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	49	24	0	0	73	Y
MECKLENBURG	09/10/2019	020	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	112	37	0	0	149	Y
MECKLENBURG	09/10/2019	020	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	152	30	0	0	182	Y
MECKLENBURG	09/10/2019	020	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	127	36	0	0	163	Y
MECKLENBURG	09/10/2019	020	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	248	62	0	0	310	Y
MECKLENBURG	09/10/2019	020	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	56	20	0	0	76	Y
MECKLENBURG	09/10/2019	020	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	214	49	0	0	263	Y
MECKLENBURG	09/10/2019	020	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	44	22	0	0	66	Y
MECKLENBURG	09/10/2019	021	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	13	2	0	0	15	Y
MECKLENBURG	09/10/2019	021	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	14	1	0	0	15	Y
MECKLENBURG	09/10/2019	021	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	8	3	0	0	11	Y
MECKLENBURG	09/10/2019	021	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	3	0	0	0	3	Y
MECKLENBURG	09/10/2019	021	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	201	53	0	0	254	Y
MECKLENBURG	09/10/2019	021	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	163	35	0	0	198	Y
MECKLENBURG	09/10/2019	021	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	61	16	0	0	77	Y
MECKLENBURG	09/10/2019	021	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	122	30	0	0	152	Y
MECKLENBURG	09/10/2019	021	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	117	27	0	0	144	Y
MECKLENBURG	09/10/2019	021	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	119	28	0	0	147	Y
MECKLENBURG	09/10/2019	021	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	186	35	0	0	221	Y
MECKLENBURG	09/10/2019	021	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	79	24	0	0	103	Y
MECKLENBURG	09/10/2019	021	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	162	44	0	0	206	Y
MECKLENBURG	09/10/2019	021	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	58	13	0	0	71	Y
MECKLENBURG	09/10/2019	022	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	12	3	0	0	15	Y
MECKLENBURG	09/10/2019	022	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	7	4	0	0	11	Y
MECKLENBURG	09/10/2019	022	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	9	5	0	0	14	Y
MECKLENBURG	09/10/2019	022	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	0	4	0	0	4	Y
MECKLENBURG	09/10/2019	022	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	234	103	0	0	337	Y
MECKLENBURG	09/10/2019	022	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	180	84	0	0	264	Y
MECKLENBURG	09/10/2019	022	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	47	15	0	0	62	Y
MECKLENBURG	09/10/2019	022	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	121	65	0	0	186	Y
MECKLENBURG	09/10/2019	022	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	156	58	0	0	214	Y
MECKLENBURG	09/10/2019	022	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	131	57	0	0	188	Y
MECKLENBURG	09/10/2019	022	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	147	54	0	0	201	Y
MECKLENBURG	09/10/2019	022	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	130	78	0	0	208	Y
MECKLENBURG	09/10/2019	022	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Caleb Theodros	DEM	1	17	15	0	0	32	Y
MECKLENBURG	09/10/2019	022	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Terry Brown	DEM	1	98	33	0	0	131	Y
MECKLENBURG	09/10/2019	022	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Victoria Watlington	DEM	1	142	68	0	0	210	Y
MECKLENBURG	09/10/2019	023	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	6	0	0	0	6	Y
MECKLENBURG	09/10/2019	023	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	7	2	0	0	9	Y
MECKLENBURG	09/10/2019	023	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	10	3	0	0	13	Y
MECKLENBURG	09/10/2019	023	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	1	0	0	2	Y
MECKLENBURG	09/10/2019	023	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	138	58	0	0	196	Y
MECKLENBURG	09/10/2019	023	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	108	47	0	0	155	Y
MECKLENBURG	09/10/2019	023	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	19	10	0	0	29	Y
MECKLENBURG	09/10/2019	023	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	63	39	0	0	102	Y
MECKLENBURG	09/10/2019	023	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	101	42	0	0	143	Y
MECKLENBURG	09/10/2019	023	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	57	17	0	0	74	Y
MECKLENBURG	09/10/2019	023	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	46	16	0	0	62	Y
MECKLENBURG	09/10/2019	023	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	131	45	0	0	176	Y
MECKLENBURG	09/10/2019	023	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Caleb Theodros	DEM	1	25	7	0	0	32	Y
MECKLENBURG	09/10/2019	023	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Terry Brown	DEM	1	65	44	0	0	109	Y
MECKLENBURG	09/10/2019	023	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Victoria Watlington	DEM	1	64	15	0	0	79	Y
MECKLENBURG	09/10/2019	024	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	1	3	0	0	4	Y
MECKLENBURG	09/10/2019	024	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	37	2	0	0	39	Y
MECKLENBURG	09/10/2019	024	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	7	0	0	0	7	Y
MECKLENBURG	09/10/2019	024	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	4	0	0	0	4	Y
MECKLENBURG	09/10/2019	024	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	153	45	0	0	198	Y
MECKLENBURG	09/10/2019	024	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	127	33	0	0	160	Y
MECKLENBURG	09/10/2019	024	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	22	3	0	0	25	Y
MECKLENBURG	09/10/2019	024	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	82	27	0	0	109	Y
MECKLENBURG	09/10/2019	024	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	125	35	0	0	160	Y
MECKLENBURG	09/10/2019	024	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	72	28	0	0	100	Y
MECKLENBURG	09/10/2019	024	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	74	15	0	0	89	Y
MECKLENBURG	09/10/2019	024	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	141	37	0	0	178	Y
MECKLENBURG	09/10/2019	024	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Caleb Theodros	DEM	1	28	5	0	0	33	Y
MECKLENBURG	09/10/2019	024	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Terry Brown	DEM	1	92	22	0	0	114	Y
MECKLENBURG	09/10/2019	024	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Victoria Watlington	DEM	1	78	22	0	0	100	Y
MECKLENBURG	09/10/2019	025	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	11	1	0	0	12	Y
MECKLENBURG	09/10/2019	025	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	3	13	0	0	16	Y
MECKLENBURG	09/10/2019	025	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	4	8	0	0	12	Y
MECKLENBURG	09/10/2019	025	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	0	0	0	1	Y
MECKLENBURG	09/10/2019	025	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	203	122	0	0	325	Y
MECKLENBURG	09/10/2019	025	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	161	111	0	0	272	Y
MECKLENBURG	09/10/2019	025	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	6	8	0	0	14	Y
MECKLENBURG	09/10/2019	025	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	121	87	0	0	208	Y
MECKLENBURG	09/10/2019	025	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	181	107	0	0	288	Y
MECKLENBURG	09/10/2019	025	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	73	53	0	0	126	Y
MECKLENBURG	09/10/2019	025	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	50	40	0	0	90	Y
MECKLENBURG	09/10/2019	025	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	158	106	0	0	264	Y
MECKLENBURG	09/10/2019	025	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Antoinette (Toni) Green	DEM	1	13	24	0	0	37	Y
MECKLENBURG	09/10/2019	025	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Jeremy Arey	DEM	1	1	3	0	0	4	Y
MECKLENBURG	09/10/2019	025	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Jessica C. Davis	DEM	1	40	24	0	0	64	Y
MECKLENBURG	09/10/2019	025	17	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02 (DEM)	Malcolm Graham	DEM	1	171	94	0	0	265	Y
MECKLENBURG	09/10/2019	026	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	6	1	0	0	7	Y
MECKLENBURG	09/10/2019	026	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	6	9	0	0	15	Y
MECKLENBURG	09/10/2019	026	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	10	7	0	0	17	Y
MECKLENBURG	09/10/2019	026	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	3	1	0	0	4	Y
MECKLENBURG	09/10/2019	026	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	291	140	0	0	431	Y
MECKLENBURG	09/10/2019	026	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	222	122	0	0	344	Y
MECKLENBURG	09/10/2019	026	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	33	8	0	0	41	Y
MECKLENBURG	09/10/2019	026	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	172	100	0	0	272	Y
MECKLENBURG	09/10/2019	026	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	236	134	0	0	370	Y
MECKLENBURG	09/10/2019	026	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	88	58	0	0	146	Y
MECKLENBURG	09/10/2019	026	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	113	32	0	0	145	Y
MECKLENBURG	09/10/2019	026	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	202	110	0	0	312	Y
MECKLENBURG	09/10/2019	026	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charlene Henderson El	DEM	1	77	41	0	0	118	Y
MECKLENBURG	09/10/2019	026	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charles Robinson	DEM	1	29	15	0	0	44	Y
MECKLENBURG	09/10/2019	026	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Gabriel (Gabe) Cartagena	DEM	1	22	6	0	0	28	Y
MECKLENBURG	09/10/2019	026	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Renee Perkins Johnson	DEM	1	113	83	0	0	196	Y
MECKLENBURG	09/10/2019	026	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Richmond V. Baker	DEM	1	23	4	0	0	27	Y
MECKLENBURG	09/10/2019	026	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Sean Thompson	DEM	1	30	5	0	0	35	Y
MECKLENBURG	09/10/2019	027	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	4	1	0	0	5	Y
MECKLENBURG	09/10/2019	027	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	8	5	0	0	13	Y
MECKLENBURG	09/10/2019	027	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	9	1	0	0	10	Y
MECKLENBURG	09/10/2019	027	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	2	0	0	3	Y
MECKLENBURG	09/10/2019	027	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	160	40	0	0	200	Y
MECKLENBURG	09/10/2019	027	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	134	36	0	0	170	Y
MECKLENBURG	09/10/2019	027	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	20	6	0	0	26	Y
MECKLENBURG	09/10/2019	027	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	91	29	0	0	120	Y
MECKLENBURG	09/10/2019	027	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	141	38	0	0	179	Y
MECKLENBURG	09/10/2019	027	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	54	20	0	0	74	Y
MECKLENBURG	09/10/2019	027	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	55	14	0	0	69	Y
MECKLENBURG	09/10/2019	027	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	129	33	0	0	162	Y
MECKLENBURG	09/10/2019	027	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	100	29	0	0	129	Y
MECKLENBURG	09/10/2019	027	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	71	15	0	0	86	Y
MECKLENBURG	09/10/2019	028	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	7	1	0	0	8	Y
MECKLENBURG	09/10/2019	028	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	6	2	0	0	8	Y
MECKLENBURG	09/10/2019	028	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	14	0	0	0	14	Y
MECKLENBURG	09/10/2019	028	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	5	0	0	0	5	Y
MECKLENBURG	09/10/2019	028	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	148	40	0	0	188	Y
MECKLENBURG	09/10/2019	028	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	131	37	0	0	168	Y
MECKLENBURG	09/10/2019	028	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	28	6	0	0	34	Y
MECKLENBURG	09/10/2019	028	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	95	27	0	0	122	Y
MECKLENBURG	09/10/2019	028	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	114	25	0	0	139	Y
MECKLENBURG	09/10/2019	028	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	64	19	0	0	83	Y
MECKLENBURG	09/10/2019	028	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	82	20	0	0	102	Y
MECKLENBURG	09/10/2019	028	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	98	26	0	0	124	Y
MECKLENBURG	09/10/2019	028	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	97	28	0	0	125	Y
MECKLENBURG	09/10/2019	028	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	66	12	0	0	78	Y
MECKLENBURG	09/10/2019	029	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	12	0	0	0	12	Y
MECKLENBURG	09/10/2019	029	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	4	1	0	0	5	Y
MECKLENBURG	09/10/2019	029	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	7	1	0	0	8	Y
MECKLENBURG	09/10/2019	029	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	0	0	0	2	Y
MECKLENBURG	09/10/2019	029	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	187	41	0	0	228	Y
MECKLENBURG	09/10/2019	029	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	157	38	0	0	195	Y
MECKLENBURG	09/10/2019	029	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	40	2	0	0	42	Y
MECKLENBURG	09/10/2019	029	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	124	27	0	0	151	Y
MECKLENBURG	09/10/2019	029	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	98	25	0	0	123	Y
MECKLENBURG	09/10/2019	029	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	88	22	0	0	110	Y
MECKLENBURG	09/10/2019	029	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	142	31	0	0	173	Y
MECKLENBURG	09/10/2019	029	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	105	11	0	0	116	Y
MECKLENBURG	09/10/2019	029	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Larken Egleston	DEM	1	149	30	0	0	179	Y
MECKLENBURG	09/10/2019	029	12	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Sean Smith	DEM	1	52	15	0	0	67	Y
MECKLENBURG	09/10/2019	030	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	24	5	0	0	29	Y
MECKLENBURG	09/10/2019	030	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	18	2	0	0	20	Y
MECKLENBURG	09/10/2019	030	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	8	3	0	0	11	Y
MECKLENBURG	09/10/2019	030	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	3	1	0	0	4	Y
